injection_id,noise_seed,sampler_seed,M_c,q,s1_mag,s1_theta,s1_phi,s2_mag,s2_theta,s2_phi,iota,lambda_1,lambda_2,ra,dec,psi,t_c,phase_c,d_L
86,608566299,1746289074,1.610587087781255,0.887500664125556,0.017608478622920788,1.044518441872714,5.443699095515073,0.043822441733378036,2.2855935930774303,2.9943994846036555,1.733675470638317,4218.101573751188,4027.362642924221,2.8644343150526104,-0.3909218880999221,2.436469555184506,0.0016959895578692863,5.123875607443191,129.50669843235542
87,1950005735,3888985924,1.8277603958440505,0.9008454278618848,0.008576359890116963,1.467105183140733,4.437353742550056,0.04210355026021517,2.1633210703300936,3.52714432762822,2.903866606696761,4493.620457260864,4440.655711592421,2.311864908678316,0.9996523619450661,3.009211855762151,0.008819216003448342,4.2953475368793335,121.08401972767271
88,3787769242,1160388031,1.7382549767117306,0.8011143003506609,0.018642126124429403,2.1129707224623435,6.1058675451870865,0.030411890679582155,2.0429721438985093,4.271206848520877,1.4522179410995886,4468.394306099321,4689.501843267283,2.7030461386552505,0.3059135332815292,1.3979558242472923,0.024970820374441156,0.7467865359548029,114.64732948160952
89,3889795367,1848707450,2.2753818341325194,0.5593190428045405,0.005562487981152131,2.8171371647538264,4.358120670872137,0.007449451596700796,1.7010406946577163,2.7227075251975594,0.8731016763876843,3587.771563121042,3100.7394755398427,3.953951063041258,-0.2755524797578203,0.5482748221563537,-0.027423620384748965,2.6915650680352354,149.5951313134334
90,11468606,2501146143,2.3669993577575257,0.5859446680579816,0.026965570876907465,2.011654022212686,4.401407747347097,0.027585171716250814,1.6765230519431957,3.612014291265226,1.527739640082069,4217.499851994787,2753.862212011969,4.002058013161448,0.591841281278,2.4938499074854263,-0.022238434623810952,1.655475729259996,122.14279780281424
91,3586019834,2043939822,2.0018609878506948,0.9218364178574936,0.019613012239914962,1.6685950882800857,4.283494750016778,0.046555591109915154,2.060581271347999,2.1953379930439785,1.4323422463162907,286.80226978517686,1202.5916110000362,5.425392577045619,-0.2836251584308221,2.2093691587030593,-0.01627668028714878,5.830155079169098,130.7405289907435
92,3498459518,680924832,2.101726918266226,0.6212621396612149,0.04153847895840636,2.109360621456275,3.583289374456435,0.014266064869499757,1.3396516451260578,1.3287945911372736,2.7622322825683114,1130.595679925836,1495.5627090013584,6.147352105133603,-0.9684126444294222,0.4536667468001689,-0.01650258866810701,2.6255927853001237,131.36135854501444
93,3055500618,3344416007,1.5995782711055164,0.6773095070872983,0.027504797563079244,0.7267100015887983,3.0299176565689,0.04077926516106743,2.84754606225534,2.7745920123464916,1.7849723282788856,4793.33433183662,436.73006841548454,5.867526918517532,-0.13303948691194092,2.2830793181883555,0.021323177030306936,4.885629878854965,98.39015361909594
94,2631510061,3468291495,2.325863388401263,0.5751095867992542,0.02993640587915665,0.8910500460688173,0.34459483099273625,0.04758422450072322,1.6925973737947488,5.603363287700679,0.3612399740528583,1777.84158919491,477.36293278546725,1.3694445087966693,-1.0852347978999306,0.5171661976525509,0.014496463323433037,1.5204595705563078,147.15714200540708
95,3672273784,2048559463,1.7334983347105726,0.7441224773564188,0.043306095349236705,0.3560023607228989,5.469736653466539,0.020927590784167834,0.8414720910884694,4.292125947779395,2.103588853626402,3560.5394002399566,1753.6705756032923,6.023992546517736,0.11527215983988123,0.10575073114758306,-0.011424415091728916,5.8894395798334385,105.6001480182595
96,282886078,227641854,2.3700545031186406,0.8687031038218829,0.0003046636328349173,3.0721305101458913,1.2543739123902962,0.04563728586085377,1.816436667811987,0.639127359140166,1.1877178213248931,1477.430231646461,1714.031918870798,3.0316622903655253,1.2903448013363468,1.6538269604423756,0.019041356897775495,1.2623843451674446,143.43451897773275
97,2217067600,3338378043,1.8939111810153229,0.6996937839034539,0.026436029996013473,0.816532106126123,2.215053752467645,0.0436150409136532,0.6682457972401934,1.381188154332771,2.5180214412528255,29.809579210749447,681.502735526463,0.37185029377030493,0.22910386345015069,1.397925692143404,0.01603473174668762,5.299528236918808,136.98176676488822
98,3590512110,1751674095,1.8719238320724927,0.7841223237921543,0.014879734210063911,1.9392128283578471,5.853973009411611,0.004942474085226695,1.503890937431206,5.284047258455449,2.1272308203408747,1698.9703111373883,2670.7251386931925,1.0213267436057794,1.280520592744516,1.389859996093793,0.017591821141349082,4.556636369471747,149.82303781901794
99,1496619217,3760878746,2.0422169889843147,0.7007465750422868,0.003423307680551624,1.3467957127707009,1.5043808787010826,0.049532606665526946,2.2047704764764897,5.757941639463305,0.6520855513332451,2924.6734555364833,2756.6760759791496,3.4226136594388343,-0.2272483324519342,2.9803213270898503,0.014941160967286813,4.699894523889728,149.82795538138527
